日志流水号,FDNName,对象标识,产品名称,网元类型,网元子设备编号,网元名称,设备告警流水号,告警名称,告警类型,告警级别,告警状态,发生时间,确认时间,清除时间,(反)确认操作员,清除操作员,定位信息,链路标识,链路名称,链路类型,告警标识,告警ID,对象实例类型,自动清除,告警清除类型,影响业务标识,附加信息,到达网管UTC时间,列表流水号,关联日志id,代理ID,根源告警ID,告警是否被隐藏（屏蔽）
370929752,"NE=3146355,FR=0,S=20,CP=-1,PP=3||11|,CLIENT=1","NE=3146355,FR=0,S=20,CP=-1,PP=3||11|,CLIENT=1",移动,OptiX OSN 9600 U64,NE=3146355,H12824-南京河西六楼-电子架(核心02),357202,RMON_ALM_INBADOCTS_OVER,业务质量,次要,未确认已清除 告警,2020年12月9日 22时59分48秒 GMT+08:00,,2020年12月9日 22时59分58秒 GMT+08:00,, < 网元 > ,0-主子架-20-Y1C130-11(RX11/TX11)-CLIENT:1,,,,,299,,是,正常清除,是,"槽位=20,子槽=255,端口=11,通道=1
",2020年12月9日 22时59分45秒 GMT+08:00,1084170,0,,,0
370929723,"NE=3146246,PW=62|5||||","NE=3146246,PW=62|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17190176,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月9日 22时59分55秒 GMT+08:00,,2020年12月9日 23时00分16秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,62)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月9日 22时59分34秒 GMT+08:00,624684,0,,,0
370929744,"NE=3146246,PW=61|5||||","NE=3146246,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17190177,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月9日 23时00分05秒 GMT+08:00,,2020年12月9日 23时00分16秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x01",2020年12月9日 22时59分44秒 GMT+08:00,926489,0,,,0
370929745,"NE=3146205,PW=61|5||||","NE=3146205,PW=61|5||||",移动,OptiX OSN 1800 V,NE=3146205,H43277-徐州公安局,1537329,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月9日 23时00分06秒 GMT+08:00,,2020年12月9日 23时00分16秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,61)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月9日 22时59分45秒 GMT+08:00,1074883,0,,,0
370929732,OSS,"OS=1,PROC=3034,NE=3146202,PWE3=2|987|",网管,OSS,OS=1,OSS,1078699828,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月9日 22时59分37秒 GMT+08:00,,2020年12月9日 23时00分04秒 GMT+08:00,, < 网元 > ,连云港技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:连云港技侦专网,Source[H48397-连云港公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:06:29-61-pwe3",2020年12月9日 22时59分37秒 GMT+08:00,628802,0,,370929723,0
370929755,OSS,"OS=1,PROC=3034,NE=3146205,PWE3=2|564|",网管,OSS,OS=1,OSS,1078699829,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月9日 22时59分46秒 GMT+08:00,,2020年12月9日 23时00分04秒 GMT+08:00,, < 网元 > ,徐州技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:徐州技侦专网,Source[H43277-徐州公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:05:11-60-pwe3",2020年12月9日 22时59分46秒 GMT+08:00,948130,0,,370929744,0
370929700,"NE=3146053,PW=71|5||||","NE=3146053,PW=71|5||||",移动,OptiX OSN 1800 V,NE=3146053,H30477-镇江公安局,1362759,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月9日 22时59分37秒 GMT+08:00,,2020年12月9日 23时00分23秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,71)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月9日 22时59分15秒 GMT+08:00,988794,0,,,0
370929760,"NE=3146148,PW=70|5||||","NE=3146148,PW=70|5||||",移动,OptiX OSN 1800 V,NE=3146148,H33293-南通公安局,3028588,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月9日 23时00分14秒 GMT+08:00,,2020年12月9日 23时00分24秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,70)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月9日 22时59分50秒 GMT+08:00,1025752,0,,,0
370929703,OSS,"OS=1,PROC=3034,NE=3146053,PWE3=2|800|",网管,OSS,OS=1,OSS,1078699825,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月9日 22时59分18秒 GMT+08:00,,2020年12月9日 23时00分10秒 GMT+08:00,, < 网元 > ,镇江技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:镇江技侦专网,Source[H30477-镇江公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:15:48-70-pwe3",2020年12月9日 22时59分18秒 GMT+08:00,946695,0,,370929700,0
370929763,OSS,"OS=1,PROC=3034,NE=3146148,PWE3=2|1297|",网管,OSS,OS=1,OSS,1078699830,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月9日 22时59分52秒 GMT+08:00,,2020年12月9日 23时00分10秒 GMT+08:00,, < 网元 > ,南通技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:南通技侦专网,Source[H33293-南通公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-09-29 04:14:49-69-pwe3",2020年12月9日 22时59分52秒 GMT+08:00,629074,0,,370929760,0
370929766,"NE=3146246,PW=60|5||||","NE=3146246,PW=60|5||||",移动,OptiX OSN 1800 V,NE=3146246,H12855-南京省技侦,17190178,PW_NO_TRAFFIC,通信质量,次要,未确认已清除 告警,2020年12月9日 23时00分16秒 GMT+08:00,,2020年12月9日 23时00分31秒 GMT+08:00,, < 网元 > ,"L2VPN PW:(以太,60)",,,,,13107,,是,正常清除,是,"
告警参数II(16进制) 0x00",2020年12月9日 22时59分54秒 GMT+08:00,935154,0,,,0
370929770,OSS,"OS=1,PROC=3034,NE=3146227,PWE3=2|1264|",网管,OSS,OS=1,OSS,1078699831,SERVICE_OUTAGE,业务质量,重要,未确认已清除 告警,2020年12月9日 22时59分55秒 GMT+08:00,,2020年12月9日 23时00分19秒 GMT+08:00,, < 网元 > ,淮安技侦专网,,,,(衍生告警),20,,是,正常清除,,"Name:淮安技侦专网,Source[H45837-淮安新市公安局],Sink[H12855-南京省技侦],Level:ETH,UID:2016-07-06 09:04:14-59-pwe3",2020年12月9日 22时59分55秒 GMT+08:00,628773,0,,370929766,0
